Plate,Well Number,Proliferation Score,Video Path
LT0002_02,375,4.0408,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00375_01.mp4
LT0002_02,35,3.1200,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00035_01.mp4
LT0002_02,62,3.9694,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00062_01.mp4
LT0002_02,352,3.6857,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00352_01.mp4
LT0002_02,172,4.1154,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00172_01.mp4
LT0002_02,147,3.0897,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00147_01.mp4
LT0002_02,292,4.7895,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00292_01.mp4
LT0002_02,299,2.6269,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00299_01.mp4
LT0002_02,142,3.3009,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00142_01.mp4
LT0002_02,320,4.2903,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00320_01.mp4
LT0002_02,54,4.3684,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00054_01.mp4
LT0002_02,333,3.2683,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00333_01.mp4
LT0002_02,271,3.7955,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00271_01.mp4
LT0002_02,190,3.6078,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00190_01.mp4
LT0002_02,120,4.3684,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00120_01.mp4
LT0002_02,269,2.4821,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00269_01.mp4
LT0002_02,232,4.0233,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00232_01.mp4
LT0002_02,351,3.0154,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00351_01.mp4
LT0002_02,214,3.0108,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00214_01.mp4
LT0002_02,1,3.5217,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00001_01.mp4
LT0002_02,90,4.0000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00090_01.mp4
LT0002_02,350,3.5738,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00350_01.mp4
LT0002_02,312,5.1538,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00312_01.mp4
LT0002_02,332,2.4583,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00332_01.mp4
LT0002_02,316,5.3750,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00316_01.mp4
LT0002_02,215,3.5672,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00215_01.mp4
LT0002_02,204,3.2439,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00204_01.mp4
LT0002_02,171,3.8431,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00171_01.mp4
LT0002_02,3,3.6765,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00003_01.mp4
LT0002_02,40,4.3590,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00040_01.mp4
LT0002_02,191,3.0938,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00191_01.mp4
LT0002_02,175,3.4074,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00175_01.mp4
LT0002_02,77,5.1837,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00077_01.mp4
LT0002_02,198,4.2895,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00198_01.mp4
LT0002_02,331,3.0000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00331_01.mp4
LT0002_02,143,3.4747,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00143_01.mp4
LT0002_02,46,3.6795,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00046_01.mp4
LT0002_02,122,3.5366,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00122_01.mp4
LT0002_02,266,3.7867,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00266_01.mp4
LT0002_02,108,3.4231,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00108_01.mp4
LT0002_02,160,3.2857,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00160_01.mp4
LT0002_02,36,3.2875,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00036_01.mp4
LT0002_02,304,3.4062,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00304_01.mp4
LT0002_02,181,3.8235,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00181_01.mp4
LT0002_02,376,3.6739,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00376_01.mp4
LT0002_02,210,3.2683,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00210_01.mp4
LT0002_02,237,4.8750,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00237_01.mp4
LT0002_02,348,2.7333,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00348_01.mp4
LT0002_02,145,4.4384,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00145_01.mp4
LT0002_02,93,3.8113,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00093_01.mp4
LT0002_02,267,3.3889,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00267_01.mp4
LT0002_02,185,3.7333,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00185_01.mp4
LT0002_02,334,4.4839,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00334_01.mp4
LT0002_02,31,3.1233,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00031_01.mp4
LT0002_02,23,4.2609,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00023_01.mp4
LT0002_02,281,3.1000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00281_01.mp4
LT0002_02,71,3.4815,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00071_01.mp4
LT0002_02,166,3.5000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00166_01.mp4
LT0002_02,286,2.5375,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00286_01.mp4
LT0002_02,308,3.4667,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00308_01.mp4
LT0002_02,189,4.6481,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00189_01.mp4
LT0002_02,262,3.9495,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00262_01.mp4
LT0002_02,91,3.9231,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00091_01.mp4
LT0002_02,99,3.8315,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00099_01.mp4
LT0002_02,86,3.3467,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00086_01.mp4
LT0002_02,368,2.9091,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00368_01.mp4
LT0002_02,101,4.5316,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00101_01.mp4
LT0002_02,373,4.0727,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00373_01.mp4
LT0002_02,355,3.1373,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00355_01.mp4
LT0002_02,221,3.7812,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00221_01.mp4
LT0002_02,95,2.5534,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00095_01.mp4
LT0002_02,68,4.9048,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00068_01.mp4
LT0002_02,167,3.4000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00167_01.mp4
LT0002_02,20,3.8594,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00020_01.mp4
LT0002_02,152,4.0667,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00152_01.mp4
LT0002_02,51,4.3412,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00051_01.mp4
LT0002_02,103,3.9710,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00103_01.mp4
LT0002_02,364,3.8148,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00364_01.mp4
LT0002_02,176,3.9296,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00176_01.mp4
LT0002_02,155,3.6000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00155_01.mp4
LT0002_02,195,3.8235,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00195_01.mp4
LT0002_02,212,3.6604,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00212_01.mp4
LT0002_02,129,4.0253,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00129_01.mp4
LT0002_02,383,3.3846,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00383_01.mp4
LT0002_02,123,4.1111,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00123_01.mp4
LT0002_02,362,2.9143,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00362_01.mp4
LT0002_02,363,2.8148,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00363_01.mp4
LT0002_02,298,3.8409,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00298_01.mp4
LT0002_02,321,3.6471,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00321_01.mp4
LT0002_02,125,3.6269,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00125_01.mp4
LT0002_02,45,3.7821,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00045_01.mp4
LT0002_02,381,2.0909,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00381_01.mp4
LT0002_02,100,3.8354,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00100_01.mp4
LT0002_02,137,3.4590,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00137_01.mp4
LT0002_02,200,3.9556,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00200_01.mp4
LT0002_02,161,2.7333,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00161_01.mp4
LT0002_02,114,3.8929,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00114_01.mp4
LT0002_02,319,4.9500,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00319_01.mp4
LT0002_02,4,3.8421,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00004_01.mp4
LT0002_02,209,3.3158,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00209_01.mp4
LT0002_02,110,3.9540,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00110_01.mp4
LT0002_02,309,4.0000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00309_01.mp4
LT0002_02,326,3.2805,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00326_01.mp4
LT0002_02,9,4.6538,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00009_01.mp4
LT0002_02,324,3.6316,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00324_01.mp4
LT0002_02,377,3.4878,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00377_01.mp4
LT0002_02,37,4.9143,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00037_01.mp4
LT0002_02,74,4.4479,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00074_01.mp4
LT0002_02,225,3.0968,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00225_01.mp4
LT0002_02,70,3.2766,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00070_01.mp4
LT0002_02,380,2.7742,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00380_01.mp4
LT0002_02,256,3.1667,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00256_01.mp4
LT0002_02,279,4.0000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00279_01.mp4
LT0002_02,52,4.2414,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00052_01.mp4
LT0002_02,118,3.6324,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00118_01.mp4
LT0002_02,315,3.2456,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00315_01.mp4
LT0002_02,274,4.1176,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00274_01.mp4
LT0002_02,360,2.1935,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00360_01.mp4
LT0002_02,184,4.3511,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00184_01.mp4
LT0002_02,33,2.8095,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00033_01.mp4
LT0002_02,231,3.3506,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00231_01.mp4
LT0002_02,48,4.1961,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00048_01.mp4
LT0002_02,335,4.8800,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00335_01.mp4
LT0002_02,248,3.1346,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00248_01.mp4
LT0002_02,346,3.1127,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00346_01.mp4
LT0002_02,280,3.1190,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00280_01.mp4
LT0002_02,330,2.6364,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00330_01.mp4
LT0002_02,7,4.9216,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00007_01.mp4
LT0002_02,6,3.5169,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00006_01.mp4
LT0002_02,302,4.9130,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00302_01.mp4
LT0002_02,252,3.7500,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00252_01.mp4
LT0002_02,311,3.5968,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00311_01.mp4
LT0002_02,63,4.0109,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00063_01.mp4
LT0002_02,153,2.7727,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00153_01.mp4
LT0002_02,130,4.5172,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00130_01.mp4
LT0002_02,371,2.2830,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00371_01.mp4
LT0002_02,111,4.1852,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00111_01.mp4
LT0002_02,272,2.7179,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00272_01.mp4
LT0002_02,240,3.3780,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00240_01.mp4
LT0002_02,73,3.4660,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00073_01.mp4
LT0002_02,79,3.9865,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00079_01.mp4
LT0002_02,56,4.8596,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00056_01.mp4
LT0002_02,336,3.0886,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00336_01.mp4
LT0002_02,138,4.2727,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00138_01.mp4
LT0002_02,282,3.5476,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00282_01.mp4
LT0002_02,26,3.7875,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00026_01.mp4
LT0002_02,106,3.2059,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00106_01.mp4
LT0002_02,340,3.0208,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00340_01.mp4
LT0002_02,112,3.3578,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00112_01.mp4
LT0002_02,65,4.7857,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00065_01.mp4
LT0002_02,338,2.4815,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00338_01.mp4
LT0002_02,370,2.3030,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00370_01.mp4
LT0002_02,98,3.7761,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00098_01.mp4
LT0002_02,197,3.0909,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00197_01.mp4
LT0002_02,208,3.7333,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00208_01.mp4
LT0002_02,92,4.4103,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00092_01.mp4
LT0002_02,157,4.6087,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00157_01.mp4
LT0002_02,116,4.5208,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00116_01.mp4
LT0002_02,81,4.3953,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00081_01.mp4
LT0002_02,64,3.5816,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00064_01.mp4
LT0002_02,165,3.0390,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00165_01.mp4
LT0002_02,132,4.3585,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00132_01.mp4
LT0002_02,80,3.9811,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00080_01.mp4
LT0002_02,72,3.8452,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00072_01.mp4
LT0002_02,303,3.5610,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00303_01.mp4
LT0002_02,251,2.3816,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00251_01.mp4
LT0002_02,102,3.4051,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00102_01.mp4
LT0002_02,32,3.7627,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00032_01.mp4
LT0002_02,297,3.2400,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00297_01.mp4
LT0002_02,220,3.9692,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00220_01.mp4
LT0002_02,250,3.3243,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00250_01.mp4
LT0002_02,294,3.2727,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00294_01.mp4
LT0002_02,357,3.2000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00357_01.mp4
LT0002_02,119,3.6118,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00119_01.mp4
LT0002_02,29,3.7831,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00029_01.mp4
LT0002_02,75,3.9895,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00075_01.mp4
LT0002_02,359,3.5750,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00359_01.mp4
LT0002_02,218,3.2429,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00218_01.mp4
LT0002_02,2,4.4925,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00002_01.mp4
LT0002_02,285,3.0328,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00285_01.mp4
LT0002_02,313,4.0659,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00313_01.mp4
LT0002_02,158,4.0267,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00158_01.mp4
LT0002_02,382,2.4179,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00382_01.mp4
LT0002_02,96,2.2316,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00096_01.mp4
LT0002_02,287,3.3625,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00287_01.mp4
LT0002_02,263,3.3623,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00263_01.mp4
LT0002_02,133,3.5000,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00133_01.mp4
LT0002_02,84,2.4085,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00084_01.mp4
LT0002_02,372,3.5484,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00372_01.mp4
LT0002_02,141,4.1061,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00141_01.mp4
LT0002_02,174,3.8222,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00174_01.mp4
LT0002_02,238,4.1250,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00238_01.mp4
LT0002_02,105,4.2632,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00105_01.mp4
LT0002_02,135,3.1386,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00135_01.mp4
LT0002_02,314,3.4386,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00314_01.mp4
LT0002_02,327,4.2045,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00327_01.mp4
LT0002_02,124,4.2714,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00124_01.mp4
LT0002_02,277,2.9403,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00277_01.mp4
LT0002_02,246,2.3810,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00246_01.mp4
LT0002_02,258,2.5745,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00258_01.mp4
LT0002_02,149,3.1951,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00149_01.mp4
LT0002_02,38,4.1236,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00038_01.mp4
LT0002_02,30,3.6027,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00030_01.mp4
LT0002_02,349,1.7619,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00349_01.mp4
LT0002_02,288,2.8904,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00288_01.mp4
LT0002_02,104,4.7887,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00104_01.mp4
LT0002_02,194,4.3944,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00194_01.mp4
LT0002_02,244,3.4318,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00244_01.mp4
LT0002_02,25,3.4608,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00025_01.mp4
LT0002_02,8,4.0377,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00008_01.mp4
LT0002_02,117,4.1290,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00117_01.mp4
LT0002_02,144,3.9351,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00144_01.mp4
LT0002_02,127,4.4211,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00127_01.mp4
LT0002_02,164,3.2093,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00164_01.mp4
LT0002_02,12,4.9444,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00012_01.mp4
LT0002_02,207,3.6716,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00207_01.mp4
LT0002_02,278,4.0645,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00278_01.mp4
LT0002_02,17,4.2841,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00017_01.mp4
LT0002_02,242,3.6667,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00242_01.mp4
LT0002_02,22,3.5769,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00022_01.mp4
LT0002_02,78,4.6857,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/LT0002_02/00078_01.mp4
