plate,well_number,well,cell_death_label,migration_speed_label,proliferation_label,cell_death_score,migration_speed_score,proliferation_score,extreme_count,video_path,video_filename,ch5_path,technical_prompt,visual_prompt,proliferation_score_normalized,migration_speed_score_normalized,cell_death_score_normalized
LT0037_46,272,L8,HIGH,LOW,MED,0.067955,-0.486833,0.079664,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0037_46-00272_01-cd-HIGH_ms-LOW_pr-MED.mp4,LT0037_46-00272_01-cd-HIGH_ms-LOW_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0037_46--ex2005_06_15--sp2005_05_10--tt17--c3/hdf5/00272_01.ch5,"HeLa time-lapse with MEDIUM proliferation, SLOW migration, and HIGH cell death.","Time-lapse microscopy video of multiple cells. The cells occasionally divide, move slowly, and frequently disappear due to cell death.",0.5039546049446202,0.14750169560466705,0.10983752922241932
LT0037_46,275,L11,HIGH,HIGH,MED,0.060813,1.148514,0.099664,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0037_46-00275_01-cd-HIGH_ms-HIGH_pr-MED.mp4,LT0037_46-00275_01-cd-HIGH_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0037_46--ex2005_06_15--sp2005_05_10--tt17--c3/hdf5/00275_01.ch5,"HeLa time-lapse with MEDIUM proliferation, FAST migration, and HIGH cell death.","Time-lapse microscopy video of multiple cells. The cells occasionally divide, move rapidly, and frequently disappear due to cell death.",0.5072216584739854,0.32154230476441237,0.10144731741127545
LT0037_46,283,L19,HIGH,MED,HIGH,0.061011,0.757748,1.104426,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0037_46-00283_01-cd-HIGH_ms-MED_pr-HIGH.mp4,LT0037_46-00283_01-cd-HIGH_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0037_46--ex2005_06_15--sp2005_05_10--tt17--c3/hdf5/00283_01.ch5,"HeLa time-lapse with HIGH proliferation, MEDIUM migration, and HIGH cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move moderately, and frequently disappear due to cell death.",0.6713522203875901,0.27995531883487135,0.10167992199523045
LT0037_46,287,L23,LOW,MED,HIGH,-0.00284,0.649588,0.764882,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0037_46-00287_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0037_46-00287_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0037_46--ex2005_06_15--sp2005_05_10--tt17--c3/hdf5/00287_01.ch5,"HeLa time-lapse with HIGH proliferation, MEDIUM migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move moderately, and rarely disappear due to cell death.",0.6158867992088503,0.2684444698916697,0.026669642752252625
LT0037_46,290,M2,HIGH,HIGH,LOW,0.307854,1.27169,-1.902376,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0037_46-00290_01-cd-HIGH_ms-HIGH_pr-LOW.mp4,LT0037_46-00290_01-cd-HIGH_ms-HIGH_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0037_46--ex2005_06_15--sp2005_05_10--tt17--c3/hdf5/00290_01.ch5,"HeLa time-lapse with LOW proliferation, FAST migration, and HIGH cell death.","Time-lapse microscopy video of multiple cells. The cells rarely divide, move rapidly, and frequently disappear due to cell death.",0.18018306607746443,0.3346512205320511,0.3916638276376538
LT0037_46,292,M4,HIGH,HIGH,MED,0.052739,1.811528,-0.500336,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0037_46-00292_01-cd-HIGH_ms-HIGH_pr-MED.mp4,LT0037_46-00292_01-cd-HIGH_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0037_46--ex2005_06_15--sp2005_05_10--tt17--c3/hdf5/00292_01.ch5,"HeLa time-lapse with MEDIUM proliferation, FAST migration, and HIGH cell death.","Time-lapse microscopy video of multiple cells. The cells occasionally divide, move rapidly, and frequently disappear due to cell death.",0.4092100525930277,0.39210308510120895,0.09196221937666672
LT0037_46,298,M10,MED,HIGH,HIGH,0.003314,1.469282,1.667406,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0037_46-00298_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0037_46-00298_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0037_46--ex2005_06_15--sp2005_05_10--tt17--c3/hdf5/00298_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and occasionally disappear due to cell death.",0.7633165101856927,0.35567980470720933,0.03389918118487366
LT0037_46,301,M13,HIGH,MED,LOW,0.259304,0.819287,-1.626423,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0037_46-00301_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0037_46-00301_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0037_46--ex2005_06_15--sp2005_05_10--tt17--c3/hdf5/00301_01.ch5,"HeLa time-lapse with LOW proliferation, MEDIUM migration, and HIGH cell death.","Time-lapse microscopy video of multiple cells. The cells rarely divide, move moderately, and frequently disappear due to cell death.",0.22526072720691098,0.2865045619295061,0.33462871374364156
LT0037_46,305,M17,HIGH,HIGH,MED,0.080472,1.358141,-0.278596,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0037_46-00305_01-cd-HIGH_ms-HIGH_pr-MED.mp4,LT0037_46-00305_01-cd-HIGH_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0037_46--ex2005_06_15--sp2005_05_10--tt17--c3/hdf5/00305_01.ch5,"HeLa time-lapse with MEDIUM proliferation, FAST migration, and HIGH cell death.","Time-lapse microscopy video of multiple cells. The cells occasionally divide, move rapidly, and frequently disappear due to cell death.",0.44543187507310034,0.3438517050178937,0.12454213314850276
LT0037_46,309,M21,MED,HIGH,HIGH,0.027057,1.064252,0.764882,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0037_46-00309_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0037_46-00309_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0037_46--ex2005_06_15--sp2005_05_10--tt17--c3/hdf5/00309_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and occasionally disappear due to cell death.",0.6158867992088503,0.312574783003576,0.06179176015882899
LT0037_46,312,M24,MED,HIGH,HIGH,0.017301,1.622971,1.915881,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0037_46-00312_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0037_46-00312_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0037_46--ex2005_06_15--sp2005_05_10--tt17--c3/hdf5/00312_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and occasionally disappear due to cell death.",0.8039055664711443,0.3720360441971476,0.05033069793122893
LT0037_46,327,N15,MED,HIGH,HIGH,0.004487,0.978244,1.014479,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0037_46-00327_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0037_46-00327_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0037_46--ex2005_06_15--sp2005_05_10--tt17--c3/hdf5/00327_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and occasionally disappear due to cell death.",0.6566591371972992,0.3034214444689339,0.035277187129213024
LT0037_46,330,N18,HIGH,MED,LOW,0.109975,0.357228,-1.046237,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0037_46-00330_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0037_46-00330_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0037_46--ex2005_06_15--sp2005_05_10--tt17--c3/hdf5/00330_01.ch5,"HeLa time-lapse with LOW proliferation, MEDIUM migration, and HIGH cell death.","Time-lapse microscopy video of multiple cells. The cells rarely divide, move moderately, and frequently disappear due to cell death.",0.32003566315632653,0.23733027058476838,0.15920139092842123
LT0037_46,331,N19,MED,LOW,HIGH,-9.8e-05,-0.134169,1.251389,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0037_46-00331_01-cd-MED_ms-LOW_pr-HIGH.mp4,LT0037_46-00331_01-cd-MED_ms-LOW_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0037_46--ex2005_06_15--sp2005_05_10--tt17--c3/hdf5/00331_01.ch5,"HeLa time-lapse with HIGH proliferation, SLOW migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move slowly, and occasionally disappear due to cell death.",0.6953590197793954,0.18503370403389485,0.029890863808841324
LT0037_46,333,N21,MED,HIGH,HIGH,0.002497,1.634531,1.199664,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0037_46-00333_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0037_46-00333_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0037_46--ex2005_06_15--sp2005_05_10--tt17--c3/hdf5/00333_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and occasionally disappear due to cell death.",0.6869096025890745,0.37326630874765987,0.032939393583402844
LT0037_46,334,N22,MED,HIGH,HIGH,-0.001402,2.021866,0.857892,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0037_46-00334_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0037_46-00334_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0037_46--ex2005_06_15--sp2005_05_10--tt17--c3/hdf5/00334_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and occasionally disappear due to cell death.",0.6310802316471634,0.41448815301000297,0.028358962912491337
LT0037_46,338,O2,HIGH,MED,LOW,0.205853,0.234336,-1.167983,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0037_46-00338_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0037_46-00338_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0037_46--ex2005_06_15--sp2005_05_10--tt17--c3/hdf5/00338_01.ch5,"HeLa time-lapse with LOW proliferation, MEDIUM migration, and HIGH cell death.","Time-lapse microscopy video of multiple cells. The cells rarely divide, move moderately, and frequently disappear due to cell death.",0.3001481282070214,0.224251579309547,0.27183604901143055
LT0037_46,340,O4,MED,HIGH,HIGH,0.013065,1.683295,1.048149,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0037_46-00340_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0037_46-00340_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0037_46--ex2005_06_15--sp2005_05_10--tt17--c3/hdf5/00340_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and occasionally disappear due to cell death.",0.6621592218139858,0.37845598180485557,0.04535436955934354
LT0037_46,342,O6,HIGH,MED,HIGH,0.049276,0.241853,0.966331,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0037_46-00342_01-cd-HIGH_ms-MED_pr-HIGH.mp4,LT0037_46-00342_01-cd-HIGH_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0037_46--ex2005_06_15--sp2005_05_10--tt17--c3/hdf5/00342_01.ch5,"HeLa time-lapse with HIGH proliferation, MEDIUM migration, and HIGH cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move moderately, and frequently disappear due to cell death.",0.6487940325307054,0.22505157054018723,0.08789398869870658
LT0037_46,349,O13,HIGH,MED,LOW,0.152845,0.660095,-0.9621,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0037_46-00349_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0037_46-00349_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0037_46--ex2005_06_15--sp2005_05_10--tt17--c3/hdf5/00349_01.ch5,"HeLa time-lapse with LOW proliferation, MEDIUM migration, and HIGH cell death.","Time-lapse microscopy video of multiple cells. The cells rarely divide, move moderately, and frequently disappear due to cell death.",0.33377966729633674,0.26956266968684556,0.20956380766655314
LT0037_46,351,O15,LOW,MED,HIGH,-0.003165,0.670262,1.773435,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0037_46-00351_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0037_46-00351_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0037_46--ex2005_06_15--sp2005_05_10--tt17--c3/hdf5/00351_01.ch5,"HeLa time-lapse with HIGH proliferation, MEDIUM migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move moderately, and rarely disappear due to cell death.",0.7806366311189462,0.27064468523053575,0.02628784229879116
LT0037_46,353,O17,MED,HIGH,HIGH,-0.001285,1.110791,1.387164,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0037_46-00353_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0037_46-00353_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0037_46--ex2005_06_15--sp2005_05_10--tt17--c3/hdf5/00353_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and occasionally disappear due to cell death.",0.7175382294268738,0.31752766206207883,0.02849641107573746
LT0037_46,356,O20,MED,LOW,LOW,0.036239,-0.340474,-0.929368,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0037_46-00356_01-cd-MED_ms-LOW_pr-LOW.mp4,LT0037_46-00356_01-cd-MED_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0037_46--ex2005_06_15--sp2005_05_10--tt17--c3/hdf5/00356_01.ch5,"HeLa time-lapse with LOW proliferation, SLOW migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells rarely divide, move slowly, and occasionally disappear due to cell death.",0.3391265271024959,0.16307784520228222,0.07257850404708481
LT0037_46,359,O23,MED,HIGH,HIGH,0.0152,1.294943,1.180057,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0037_46-00359_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0037_46-00359_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0037_46--ex2005_06_15--sp2005_05_10--tt17--c3/hdf5/00359_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and occasionally disappear due to cell death.",0.6837067466615613,0.3371259040608628,0.047862504845928834
LT0037_46,364,P4,LOW,HIGH,MED,-0.001525,1.239883,0.219272,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0037_46-00364_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0037_46-00364_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0037_46--ex2005_06_15--sp2005_05_10--tt17--c3/hdf5/00364_01.ch5,"HeLa time-lapse with MEDIUM proliferation, FAST migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells occasionally divide, move rapidly, and rarely disappear due to cell death.",0.5267599454010014,0.331266183805568,0.028214466125489
LT0037_46,373,P13,MED,HIGH,HIGH,0.019317,0.965759,0.869877,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0037_46-00373_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0037_46-00373_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0037_46--ex2005_06_15--sp2005_05_10--tt17--c3/hdf5/00373_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and occasionally disappear due to cell death.",0.6330380134746355,0.30209273746952675,0.05269903551331603
LT0037_46,380,P20,MED,HIGH,HIGH,0.004159,1.090769,1.188301,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0037_46-00380_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0037_46-00380_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0037_46--ex2005_06_15--sp2005_05_10--tt17--c3/hdf5/00380_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and occasionally disappear due to cell death.",0.6850534261263657,0.31539683534665,0.034891862363873455
LT0037_46,381,P21,MED,HIGH,HIGH,0.010282,0.930073,1.586028,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0037_46-00381_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0037_46-00381_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0037_46--ex2005_06_15--sp2005_05_10--tt17--c3/hdf5/00381_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and occasionally disappear due to cell death.",0.7500231960800584,0.2982948810032999,0.04208498290708739
LT0038_08,2,A2,MED,HIGH,HIGH,0.005018,1.342685,0.957907,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0038_08-00002_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0038_08-00002_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0038_08--ex2005_06_15--sp2005_05_10--tt17--c5/hdf5/00002_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and occasionally disappear due to cell death.",0.6474179495841367,0.3422068115150633,0.035900990331637746
LT0038_08,5,A5,LOW,MED,HIGH,-0.002652,0.327339,0.886478,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0038_08-00005_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0038_08-00005_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0038_08--ex2005_06_15--sp2005_05_10--tt17--c5/hdf5/00005_01.ch5,"HeLa time-lapse with HIGH proliferation, MEDIUM migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move moderately, and rarely disappear due to cell death.",0.6357498312566852,0.23414935560637196,0.026890499629947256
LT0038_08,8,A8,LOW,MED,HIGH,-0.006121,-0.041589,0.707907,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0038_08-00008_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0038_08-00008_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0038_08--ex2005_06_15--sp2005_05_10--tt17--c5/hdf5/00008_01.ch5,"HeLa time-lapse with HIGH proliferation, MEDIUM migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move moderately, and rarely disappear due to cell death.",0.606579780467071,0.19488646286490088,0.022815220328230915
LT0038_08,9,A9,MED,HIGH,HIGH,0.005144,0.999556,0.883502,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0038_08-00009_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0038_08-00009_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0038_08--ex2005_06_15--sp2005_05_10--tt17--c5/hdf5/00009_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and occasionally disappear due to cell death.",0.6352636936915156,0.30568955849147006,0.03604901143051819
LT0038_08,14,A14,MED,HIGH,HIGH,0.008163,0.979098,1.141695,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0038_08-00014_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0038_08-00014_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0038_08--ex2005_06_15--sp2005_05_10--tt17--c5/hdf5/00014_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and occasionally disappear due to cell death.",0.6774402112868858,0.30351233079472434,0.039595643950518664
LT0038_08,23,A23,MED,HIGH,HIGH,0.003023,0.972154,1.184508,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0038_08-00023_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0038_08-00023_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0038_08--ex2005_06_15--sp2005_05_10--tt17--c5/hdf5/00023_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and occasionally disappear due to cell death.",0.6844338294245216,0.30277332067026436,0.03355732293269739
LT0038_08,24,A24,LOW,HIGH,HIGH,-0.006892,1.420844,1.039862,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0038_08-00024_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,LT0038_08-00024_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0038_08--ex2005_06_15--sp2005_05_10--tt17--c5/hdf5/00024_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and rarely disappear due to cell death.",0.6608055181840933,0.35052482596173223,0.021909472175557724
LT0038_08,25,B1,LOW,HIGH,MED,-0.004696,2.350618,0.029336,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0038_08-00025_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0038_08-00025_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0038_08--ex2005_06_15--sp2005_05_10--tt17--c5/hdf5/00025_01.ch5,"HeLa time-lapse with MEDIUM proliferation, FAST migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells occasionally divide, move rapidly, and rarely disappear due to cell death.",0.49573339144332534,0.4494753443170983,0.02448926847033117
LT0038_08,28,B4,HIGH,LOW,LOW,0.107187,-0.853712,-1.845664,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0038_08-00028_01-cd-HIGH_ms-LOW_pr-LOW.mp4,LT0038_08-00028_01-cd-HIGH_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0038_08--ex2005_06_15--sp2005_05_10--tt17--c5/hdf5/00028_01.ch5,"HeLa time-lapse with LOW proliferation, SLOW migration, and HIGH cell death.","Time-lapse microscopy video of multiple cells. The cells rarely divide, move slowly, and frequently disappear due to cell death.",0.18944712306533257,0.10845686619053159,0.15592613042303494
LT0038_08,40,B16,MED,HIGH,LOW,0.013926,2.159483,-0.751152,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0038_08-00040_01-cd-MED_ms-HIGH_pr-LOW.mp4,LT0038_08-00040_01-cd-MED_ms-HIGH_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0038_08--ex2005_06_15--sp2005_05_10--tt17--c5/hdf5/00040_01.ch5,"HeLa time-lapse with LOW proliferation, FAST migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells rarely divide, move rapidly, and occasionally disappear due to cell death.",0.3682385876919638,0.42913394164736046,0.0463658470683599
LT0038_08,53,C5,LOW,MED,HIGH,-0.008823,0.098181,1.251558,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0038_08-00053_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0038_08-00053_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0038_08--ex2005_06_15--sp2005_05_10--tt17--c5/hdf5/00053_01.ch5,"HeLa time-lapse with HIGH proliferation, MEDIUM migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move moderately, and rarely disappear due to cell death.",0.6953866263817186,0.20976138295357785,0.01964099009668362
LT0038_08,58,C10,MED,HIGH,HIGH,0.005007,0.974652,0.715382,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0038_08-00058_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0038_08-00058_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0038_08--ex2005_06_15--sp2005_05_10--tt17--c5/hdf5/00058_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and occasionally disappear due to cell death.",0.6078008417236712,0.3030391684944148,0.03588806785475136
LT0038_08,61,C13,MED,HIGH,HIGH,0.00868,1.09041,1.086807,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0038_08-00061_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0038_08-00061_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0038_08--ex2005_06_15--sp2005_05_10--tt17--c5/hdf5/00061_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and occasionally disappear due to cell death.",0.6684741095808958,0.3153586290340518,0.0402030003641789
LT0038_08,65,C17,LOW,HIGH,HIGH,-0.006582,1.415609,2.061594,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0038_08-00065_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,LT0038_08-00065_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0038_08--ex2005_06_15--sp2005_05_10--tt17--c5/hdf5/00065_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and rarely disappear due to cell death.",0.8277081750173643,0.34996769491312213,0.022273651069628655
LT0038_08,71,C23,LOW,HIGH,HIGH,-0.003834,1.412417,1.404336,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0038_08-00071_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,LT0038_08-00071_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0038_08--ex2005_06_15--sp2005_05_10--tt17--c5/hdf5/00071_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and rarely disappear due to cell death.",0.7203433215871868,0.3496279886462333,0.025501920749973567
