Plate,Well,Plate_Well,well_number,cell_death,migration_speed,proliferation,Has Phenotype,cell_death_label,migration_speed_label,proliferation_label,extreme_count
LT0076_02,D9,LT0076_02_D9,81,0.061005,0.668787,-0.725631,,HIGH,MED,LOW,2
LT0076_02,D20,LT0076_02_D20,92,-0.001566,0.605794,0.734305,,LOW,MED,HIGH,2
LT0076_02,F17,LT0076_02_F17,137,0.073646,-0.297441,-0.342688,,HIGH,LOW,MED,2
LT0076_02,F20,LT0076_02_F20,140,0.047119,0.305059,-0.71595,,HIGH,MED,LOW,2
LT0076_02,H2,LT0076_02_H2,170,-0.002029,1.61437,0.355349,,LOW,HIGH,MED,2
LT0076_02,J11,LT0076_02_J11,227,0.003436,1.182269,0.99993,,MED,HIGH,HIGH,2
LT0076_02,J12,LT0076_02_J12,228,0.001483,1.316237,0.816732,,MED,HIGH,HIGH,2
LT0076_02,K14,LT0076_02_K14,254,0.013561,1.016606,1.086439,,MED,HIGH,HIGH,2
LT0076_02,K19,LT0076_02_K19,259,0.076213,1.357353,-0.19776,,HIGH,HIGH,MED,2
LT0076_02,L4,LT0076_02_L4,268,0.064524,1.407671,-0.604057,,HIGH,HIGH,MED,2
LT0076_02,L21,LT0076_02_L21,285,0.053546,0.317732,-0.899624,,HIGH,MED,LOW,2
LT0076_02,M2,LT0076_02_M2,290,0.318983,2.311129,-1.613909,,HIGH,HIGH,LOW,3
LT0076_02,M9,LT0076_02_M9,297,0.053892,1.32929,-0.374707,,HIGH,HIGH,MED,2
LT0076_02,M13,LT0076_02_M13,301,0.226097,0.837034,-1.328195,,HIGH,MED,LOW,2
LT0076_02,M21,LT0076_02_M21,309,0.051265,0.142386,-0.74755,,HIGH,MED,LOW,2
LT0076_02,M24,LT0076_02_M24,312,0.069111,0.918856,-0.0901,,HIGH,HIGH,MED,2
LT0076_02,N17,LT0076_02_N17,329,0.006355,0.953546,-1.015695,,MED,HIGH,LOW,2
LT0076_02,N22,LT0076_02_N22,334,0.123958,-0.080616,-0.941098,,HIGH,LOW,LOW,3
LT0076_02,N24,LT0076_02_N24,336,0.273863,0.265093,-0.89764,,HIGH,MED,LOW,2
LT0076_02,O2,LT0076_02_O2,338,0.222252,0.508821,-1.494862,,HIGH,MED,LOW,2
LT0076_02,O12,LT0076_02_O12,348,0.146087,-0.141496,-0.7468,,HIGH,LOW,LOW,3
LT0076_02,P6,LT0076_02_P6,366,0.028717,0.972161,-0.980369,,MED,HIGH,LOW,2
LT0076_02,P24,LT0076_02_P24,384,0.318263,0.211832,-0.736358,,HIGH,MED,LOW,2
LT0076_04,A1,LT0076_04_A1,1,0.057866,1.277724,-0.763294,,HIGH,HIGH,LOW,3
LT0076_04,A6,LT0076_04_A6,6,0.02649,1.106646,-0.748652,,MED,HIGH,LOW,2
LT0076_04,A22,LT0076_04_A22,22,0.057045,0.43923,-0.957954,,HIGH,MED,LOW,2
LT0076_04,B13,LT0076_04_B13,37,-0.002712,0.3693,0.768557,,LOW,MED,HIGH,2
LT0076_04,B15,LT0076_04_B15,39,0.001543,0.972944,1.035926,,MED,HIGH,HIGH,2
LT0076_04,B23,LT0076_04_B23,47,0.014316,-0.32511,-0.728344,,MED,LOW,LOW,2
LT0076_04,C4,LT0076_04_C4,52,0.052452,1.402648,-1.142212,,HIGH,HIGH,LOW,3
LT0076_04,C14,LT0076_04_C14,62,-0.004099,-0.000981,-0.694776,,LOW,MED,LOW,2
LT0076_04,C22,LT0076_04_C22,70,-0.002136,0.516347,0.735616,,LOW,MED,HIGH,2
LT0076_04,D14,LT0076_04_D14,86,0.011939,-0.321739,-1.073605,,MED,LOW,LOW,2
LT0076_04,D19,LT0076_04_D19,91,0.019501,1.262231,-0.791443,,MED,HIGH,LOW,2
LT0076_04,E3,LT0076_04_E3,99,0.005226,1.053582,-0.74928,,MED,HIGH,LOW,2
LT0076_04,E7,LT0076_04_E7,103,-0.00192,-0.333201,-1.392212,,LOW,LOW,LOW,3
LT0076_04,E16,LT0076_04_E16,112,-0.002395,0.552075,-0.742212,,LOW,MED,LOW,2
LT0076_04,E19,LT0076_04_E19,115,-0.000453,1.197854,0.860487,,MED,HIGH,HIGH,2
LT0076_04,E20,LT0076_04_E20,116,0.068634,-0.050214,-0.706314,,HIGH,MED,LOW,2
LT0076_04,F2,LT0076_04_F2,122,0.013749,2.01996,0.661891,,MED,HIGH,HIGH,2
LT0076_04,F4,LT0076_04_F4,124,0.048669,0.263792,-0.800331,,HIGH,MED,LOW,2
LT0076_04,F5,LT0076_04_F5,125,0.029633,1.02454,1.088557,,MED,HIGH,HIGH,2
LT0076_04,F17,LT0076_04_F17,137,0.080104,-0.120776,-0.5543,,HIGH,LOW,MED,2
LT0076_04,F19,LT0076_04_F19,139,0.052014,-0.291583,-0.244776,,HIGH,LOW,MED,2
LT0076_04,F21,LT0076_04_F21,141,0.042719,1.912906,-1.115524,,MED,HIGH,LOW,2
LT0076_04,G1,LT0076_04_G1,145,0.004144,1.179764,1.167505,,MED,HIGH,HIGH,2
LT0076_04,G10,LT0076_04_G10,154,0.017828,1.596223,0.642611,,MED,HIGH,HIGH,2
LT0076_04,G13,LT0076_04_G13,157,0.010994,1.867383,1.191499,,MED,HIGH,HIGH,2
LT0076_04,G14,LT0076_04_G14,158,-0.002023,0.861536,0.671891,,LOW,MED,HIGH,2
LT0076_04,G17,LT0076_04_G17,161,0.065403,0.938168,-0.133665,,HIGH,HIGH,MED,2
LT0076_04,H9,LT0076_04_H9,177,0.124663,0.182803,-0.954921,,HIGH,MED,LOW,2
LT0076_04,H18,LT0076_04_H18,186,0.0106,1.551427,-1.199904,,MED,HIGH,LOW,2
LT0076_04,H23,LT0076_04_H23,191,0.076456,1.01924,-0.811443,,HIGH,HIGH,LOW,3
LT0076_04,I7,LT0076_04_I7,199,0.095013,0.372934,-1.18922,,HIGH,MED,LOW,2
LT0076_04,I9,LT0076_04_I9,201,-0.001725,0.099028,-0.729624,,LOW,MED,LOW,2
LT0076_04,I15,LT0076_04_I15,207,0.002722,1.791185,0.662631,,MED,HIGH,HIGH,2
LT0076_04,I19,LT0076_04_I19,211,0.056092,0.722167,1.366335,,HIGH,MED,HIGH,2
LT0076_04,I22,LT0076_04_I22,214,0.014475,0.986601,0.64625,,MED,HIGH,HIGH,2
LT0076_04,J4,LT0076_04_J4,220,0.043661,1.128763,-1.244776,,MED,HIGH,LOW,2
LT0076_04,J17,LT0076_04_J17,233,0.005944,0.970447,-1.244776,,MED,HIGH,LOW,2
LT0076_04,J19,LT0076_04_J19,235,0.021614,-0.186815,-0.676148,,MED,LOW,LOW,2
LT0076_04,J21,LT0076_04_J21,237,0.057802,0.68326,-1.144001,,HIGH,MED,LOW,2
LT0076_04,K12,LT0076_04_K12,252,0.008184,0.983997,0.708557,,MED,HIGH,HIGH,2
LT0076_04,K14,LT0076_04_K14,254,0.001996,1.100667,0.76548,,MED,HIGH,HIGH,2
LT0076_04,L15,LT0076_04_L15,279,-0.002816,-0.114367,0.438557,,LOW,LOW,MED,2
LT0076_04,L18,LT0076_04_L18,282,-0.003764,1.78512,-1.45983,,LOW,HIGH,LOW,3
LT0076_04,M2,LT0076_04_M2,290,0.230723,0.5585,-1.884045,,HIGH,MED,LOW,2
LT0076_04,M8,LT0076_04_M8,296,0.007767,1.18309,-0.816204,,MED,HIGH,LOW,2
LT0076_04,M13,LT0076_04_M13,301,0.122703,0.928261,-1.293261,,HIGH,HIGH,LOW,3
LT0076_04,M17,LT0076_04_M17,305,0.100609,0.969043,-1.253548,yes,HIGH,HIGH,LOW,3
LT0076_04,N21,LT0076_04_N21,333,0.190111,0.892465,-0.685636,,HIGH,MED,LOW,2
LT0076_04,N23,LT0076_04_N23,335,0.093407,0.95918,-1.292395,,HIGH,HIGH,LOW,3
LT0076_04,N24,LT0076_04_N24,336,0.3142,0.563523,-1.148285,,HIGH,MED,LOW,2
LT0076_04,O2,LT0076_04_O2,338,0.139784,0.690075,-1.473943,,HIGH,MED,LOW,2
LT0076_04,P6,LT0076_04_P6,366,0.00072,1.004615,0.669203,,MED,HIGH,HIGH,2
LT0076_04,P9,LT0076_04_P9,369,0.097576,0.052622,-0.816204,,HIGH,MED,LOW,2
LT0076_04,P21,LT0076_04_P21,381,0.463221,-0.185339,-1.311443,,HIGH,LOW,LOW,3
LT0076_04,P24,LT0076_04_P24,384,0.278363,-0.25576,-1.244776,,HIGH,LOW,LOW,3
LT0076_08,D9,LT0076_08_D9,81,0.016568,1.19882,-0.887151,,MED,HIGH,LOW,2
LT0076_08,E7,LT0076_08_E7,103,0.030108,-0.272505,-0.823515,,MED,LOW,LOW,2
LT0076_08,E9,LT0076_08_E9,105,0.004726,-0.229827,-0.817545,,MED,LOW,LOW,2
LT0076_08,M2,LT0076_08_M2,290,0.048257,0.425738,-0.751031,,HIGH,MED,LOW,2
LT0076_08,M6,LT0076_08_M6,294,-0.002581,-0.146192,-0.094103,,LOW,LOW,MED,2
LT0076_08,O2,LT0076_08_O2,338,0.046917,0.241544,-0.911976,,HIGH,MED,LOW,2
LT0076_08,O13,LT0076_08_O13,349,0.100637,0.156033,-0.934835,,HIGH,MED,LOW,2
LT0076_08,P24,LT0076_08_P24,384,0.168482,0.44389,-0.827596,,HIGH,MED,LOW,2
LT0076_16,A21,LT0076_16_A21,21,0.047926,0.692523,-0.697952,,HIGH,MED,LOW,2
LT0076_16,A22,LT0076_16_A22,22,0.407817,0.32297,-1.603309,,HIGH,MED,LOW,2
LT0076_16,B1,LT0076_16_B1,25,-0.007888,0.084944,0.721877,,LOW,MED,HIGH,2
LT0076_16,D4,LT0076_16_D4,76,0.028876,-0.099329,-0.943708,,MED,LOW,LOW,2
LT0076_16,D9,LT0076_16_D9,81,0.068797,1.602599,-1.232335,,HIGH,HIGH,LOW,3
LT0076_16,D12,LT0076_16_D12,84,0.071121,-0.091426,-0.546779,,HIGH,LOW,MED,2
LT0076_16,D13,LT0076_16_D13,85,-0.001023,-0.113277,-0.77066,,MED,LOW,LOW,2
LT0076_16,D21,LT0076_16_D21,93,0.098128,0.009406,-1.308377,,HIGH,MED,LOW,2
LT0076_16,D23,LT0076_16_D23,95,0.040221,-0.516816,-0.871244,,MED,LOW,LOW,2
LT0076_16,E6,LT0076_16_E6,102,0.035191,-0.36174,-0.691629,,MED,LOW,LOW,2
LT0076_16,E7,LT0076_16_E7,103,0.105481,-0.14195,-1.316567,,HIGH,LOW,LOW,3
LT0076_16,E8,LT0076_16_E8,104,0.080337,0.929056,-1.205095,,HIGH,HIGH,LOW,3
LT0076_16,E9,LT0076_16_E9,105,0.040158,-0.182327,-1.187618,,MED,LOW,LOW,2
LT0076_16,E10,LT0076_16_E10,106,0.011952,-0.16358,-0.828528,,MED,LOW,LOW,2
LT0076_16,E12,LT0076_16_E12,108,0.049133,-0.02188,-0.874143,,HIGH,MED,LOW,2
LT0076_16,E17,LT0076_16_E17,113,0.04618,-0.30585,-1.026523,,HIGH,LOW,LOW,3
LT0076_16,E18,LT0076_16_E18,114,0.05748,-0.066586,-0.984712,,HIGH,MED,LOW,2
LT0076_16,E20,LT0076_16_E20,116,0.102662,-0.339098,-0.671844,,HIGH,LOW,MED,2
LT0076_16,F1,LT0076_16_F1,121,-0.0037,0.829376,0.802401,,LOW,MED,HIGH,2
LT0076_16,F8,LT0076_16_F8,128,0.052968,-0.262902,-0.318934,,HIGH,LOW,MED,2
LT0076_16,F10,LT0076_16_F10,130,0.056302,0.750565,-1.414722,,HIGH,MED,LOW,2
LT0076_16,F17,LT0076_16_F17,137,0.067222,-0.184862,-0.415228,,HIGH,LOW,MED,2
LT0076_16,F21,LT0076_16_F21,141,0.136174,0.513124,-1.415809,,HIGH,MED,LOW,2
LT0076_16,F22,LT0076_16_F22,142,-0.008016,1.468059,-0.385254,,LOW,HIGH,MED,2
LT0076_16,G2,LT0076_16_G2,146,-0.008321,0.793481,0.885453,,LOW,MED,HIGH,2
LT0076_16,G8,LT0076_16_G8,152,0.101127,-0.146466,-0.810577,,HIGH,LOW,LOW,3
LT0076_16,G11,LT0076_16_G11,155,0.062828,0.014905,-0.819757,,HIGH,MED,LOW,2
LT0076_16,G12,LT0076_16_G12,156,0.1183,0.117321,-1.269381,,HIGH,MED,LOW,2
LT0076_16,G20,LT0076_16_G20,164,0.05156,0.007718,-0.787321,,HIGH,MED,LOW,2
LT0076_16,G21,LT0076_16_G21,165,0.041923,-0.170325,-0.926856,,MED,LOW,LOW,2
LT0076_16,H2,LT0076_16_H2,170,-0.004054,1.139174,0.024816,,LOW,HIGH,MED,2
LT0076_16,H8,LT0076_16_H8,176,0.036381,-0.108627,-0.780809,,MED,LOW,LOW,2
LT0076_16,H10,LT0076_16_H10,178,0.020103,-0.336059,-1.028945,,MED,LOW,LOW,2
LT0076_16,H11,LT0076_16_H11,179,0.051232,-0.09075,-1.32985,,HIGH,LOW,LOW,3
LT0076_16,H12,LT0076_16_H12,180,0.044938,-0.235598,-1.11004,,MED,LOW,LOW,2
LT0076_16,H17,LT0076_16_H17,185,0.123041,0.827009,-0.683117,,HIGH,MED,LOW,2
LT0076_16,H22,LT0076_16_H22,190,0.047844,0.324344,-1.28135,,HIGH,MED,LOW,2
LT0076_16,H23,LT0076_16_H23,191,0.102416,0.816236,-1.407476,,HIGH,MED,LOW,2
LT0076_16,I12,LT0076_16_I12,204,-0.000563,1.041738,0.683719,,MED,HIGH,HIGH,2
LT0076_16,I23,LT0076_16_I23,215,0.064753,-0.096958,-0.547827,,HIGH,LOW,MED,2
LT0076_16,J10,LT0076_16_J10,226,0.059885,-0.216219,0.280467,,HIGH,LOW,MED,2
LT0076_16,J20,LT0076_16_J20,236,0.09757,-0.101321,-0.255095,,HIGH,LOW,MED,2
LT0076_16,K3,LT0076_16_K3,243,0.028004,-0.262809,-0.951335,,MED,LOW,LOW,2
LT0076_16,K9,LT0076_16_K9,249,0.000323,-0.381698,-0.681986,,MED,LOW,LOW,2
LT0076_16,K11,LT0076_16_K11,251,-0.001867,-0.092661,-0.031948,,LOW,LOW,MED,2
LT0076_16,L22,LT0076_16_L22,286,0.017646,-0.211546,-0.758991,,MED,LOW,LOW,2
LT0076_16,M2,LT0076_16_M2,290,0.280346,0.517298,-1.589866,,HIGH,MED,LOW,2
LT0076_16,M3,LT0076_16_M3,291,0.052875,0.019672,-0.822442,,HIGH,MED,LOW,2
LT0076_16,M5,LT0076_16_M5,293,0.079495,0.114525,-1.455095,,HIGH,MED,LOW,2
LT0076_16,M13,LT0076_16_M13,301,0.266128,0.353238,-1.49943,,HIGH,MED,LOW,2
LT0076_16,M16,LT0076_16_M16,304,0.085618,0.372122,-0.911022,,HIGH,MED,LOW,2
LT0076_16,M18,LT0076_16_M18,306,0.053923,-0.163733,-0.34687,,HIGH,LOW,MED,2
LT0076_16,M21,LT0076_16_M21,309,0.047176,0.132868,-1.125425,,HIGH,MED,LOW,2
LT0076_16,N5,LT0076_16_N5,317,0.046684,-0.186251,-1.307476,,HIGH,LOW,LOW,3
LT0076_16,N24,LT0076_16_N24,336,0.167683,0.355657,-1.002945,,HIGH,MED,LOW,2
LT0076_16,O2,LT0076_16_O2,338,0.133698,0.48533,-1.006115,,HIGH,MED,LOW,2
LT0076_16,O5,LT0076_16_O5,341,0.087279,-0.115691,-0.418229,,HIGH,LOW,MED,2
LT0076_16,O6,LT0076_16_O6,342,0.016291,1.114608,-0.949143,,MED,HIGH,LOW,2
LT0076_16,O8,LT0076_16_O8,344,0.0526,-0.080302,-1.146215,,HIGH,LOW,LOW,3
LT0076_16,O17,LT0076_16_O17,353,0.080429,0.773548,-0.716419,,HIGH,MED,LOW,2
LT0076_16,O20,LT0076_16_O20,356,0.050742,-0.259426,-1.046365,,HIGH,LOW,LOW,3
LT0076_16,O21,LT0076_16_O21,357,0.019123,-0.291596,-0.720401,,MED,LOW,LOW,2
LT0076_16,P8,LT0076_16_P8,368,0.053861,0.197051,-1.490809,,HIGH,MED,LOW,2
LT0076_16,P21,LT0076_16_P21,381,0.057131,0.693176,-0.788428,,HIGH,MED,LOW,2
LT0076_16,P24,LT0076_16_P24,384,0.120102,0.234245,-0.8465,,HIGH,MED,LOW,2
LT0076_33,A12,LT0076_33_A12,12,0.076108,1.386667,-0.20626,,HIGH,HIGH,MED,2
LT0076_33,A21,LT0076_33_A21,21,0.094567,1.488914,-1.04917,,HIGH,HIGH,LOW,3
LT0076_33,A22,LT0076_33_A22,22,0.084629,1.102839,-0.150419,,HIGH,HIGH,MED,2
LT0076_33,A24,LT0076_33_A24,24,0.053348,0.167121,-0.77072,,HIGH,MED,LOW,2
LT0076_33,C1,LT0076_33_C1,49,0.046226,0.159262,-0.942148,,HIGH,MED,LOW,2
LT0076_33,C8,LT0076_33_C8,56,-0.003011,-0.118969,-0.263577,,LOW,LOW,MED,2
LT0076_33,D5,LT0076_33_D5,77,0.050555,-0.198235,-0.802466,,HIGH,LOW,LOW,3
LT0076_33,D6,LT0076_33_D6,78,0.05552,0.76505,-0.791626,,HIGH,MED,LOW,2
LT0076_33,D8,LT0076_33_D8,80,0.029987,1.523655,-1.053577,,MED,HIGH,LOW,2
LT0076_33,E8,LT0076_33_E8,104,0.06027,0.497716,-0.756714,,HIGH,MED,LOW,2
LT0076_33,E22,LT0076_33_E22,118,0.07071,0.092063,-1.262414,,HIGH,MED,LOW,2
LT0076_33,F10,LT0076_33_F10,130,0.081796,0.198681,-1.052038,,HIGH,MED,LOW,2
LT0076_33,F17,LT0076_33_F17,137,0.0776,-0.396531,-0.466768,,HIGH,LOW,MED,2
LT0076_33,F18,LT0076_33_F18,138,0.018254,-0.166342,-0.757327,,MED,LOW,LOW,2
LT0076_33,F20,LT0076_33_F20,140,0.056956,0.134646,-1.148871,,HIGH,MED,LOW,2
LT0076_33,G7,LT0076_33_G7,151,0.078308,-0.0562,-0.978093,,HIGH,MED,LOW,2
LT0076_33,H3,LT0076_33_H3,171,0.053512,0.530651,-0.799291,,HIGH,MED,LOW,2
LT0076_33,H4,LT0076_33_H4,172,0.120843,0.234043,-1.342148,,HIGH,MED,LOW,2
LT0076_33,H9,LT0076_33_H9,177,0.349923,0.849191,-1.135799,,HIGH,MED,LOW,2
LT0076_33,H15,LT0076_33_H15,183,0.068241,0.901636,0.114201,,HIGH,HIGH,MED,2
LT0076_33,H17,LT0076_33_H17,185,0.066187,0.942645,-0.02072,,HIGH,HIGH,MED,2
LT0076_33,I10,LT0076_33_I10,202,0.049014,0.276407,-0.84691,,HIGH,MED,LOW,2
LT0076_33,I15,LT0076_33_I15,207,0.04839,0.989178,0.169756,,HIGH,HIGH,MED,2
LT0076_33,J12,LT0076_33_J12,228,0.060025,1.694499,0.278731,,HIGH,HIGH,MED,2
LT0076_33,J16,LT0076_33_J16,232,0.137981,0.178887,-0.808314,,HIGH,MED,LOW,2
LT0076_33,K7,LT0076_33_K7,247,-0.00355,0.183336,0.75309,,LOW,MED,HIGH,2
LT0076_33,K17,LT0076_33_K17,257,-0.00396,-0.189404,0.364201,,LOW,LOW,MED,2
LT0076_33,L15,LT0076_33_L15,279,0.025652,-0.197498,-0.731759,,MED,LOW,LOW,2
LT0076_33,M10,LT0076_33_M10,298,0.06965,0.23103,-1.413577,,HIGH,MED,LOW,2
LT0076_33,M11,LT0076_33_M11,299,0.024302,1.164814,-0.807194,,MED,HIGH,LOW,2
LT0076_33,M13,LT0076_33_M13,301,0.092283,0.623521,-0.992524,,HIGH,MED,LOW,2
LT0076_33,M17,LT0076_33_M17,305,0.025015,1.030597,-1.02072,yes,MED,HIGH,LOW,2
LT0076_33,M21,LT0076_33_M21,309,0.056993,0.754526,-0.802466,,HIGH,MED,LOW,2
LT0076_33,N4,LT0076_33_N4,316,0.059013,0.182501,-1.067423,,HIGH,MED,LOW,2
LT0076_33,N15,LT0076_33_N15,327,-0.003804,1.063551,-0.069827,,LOW,HIGH,MED,2
LT0076_33,N21,LT0076_33_N21,333,0.115085,0.2388,-0.88655,,HIGH,MED,LOW,2
LT0076_33,N23,LT0076_33_N23,335,0.078874,0.631983,-0.741702,,HIGH,MED,LOW,2
LT0076_33,O13,LT0076_33_O13,349,0.148542,0.196767,-1.142148,,HIGH,MED,LOW,2
LT0076_33,O18,LT0076_33_O18,354,-0.00518,0.157909,-0.79593,,LOW,MED,LOW,2
LT0076_33,P2,LT0076_33_P2,362,-0.006005,0.274351,-0.68441,,LOW,MED,LOW,2
LT0076_33,P21,LT0076_33_P21,381,0.119347,-0.255812,-1.226077,,HIGH,LOW,LOW,3
LT0076_33,P23,LT0076_33_P23,383,0.032806,-0.137302,-0.791128,,MED,LOW,LOW,2
LT0076_33,P24,LT0076_33_P24,384,0.276089,0.682092,-1.396335,,HIGH,MED,LOW,2
LT0077_01,B18,LT0077_01_B18,42,0.007413,-0.125045,0.66899,,MED,LOW,HIGH,2
LT0077_01,B23,LT0077_01_B23,47,0.021349,0.965557,0.678863,,MED,HIGH,HIGH,2
LT0077_01,C7,LT0077_01_C7,55,0.086814,0.40379,-1.169547,,HIGH,MED,LOW,2
LT0077_01,C19,LT0077_01_C19,67,0.005805,-0.105949,-0.983232,,MED,LOW,LOW,2
LT0077_01,C23,LT0077_01_C23,71,0.033436,-0.564947,-0.894572,,MED,LOW,LOW,2
LT0077_01,E5,LT0077_01_E5,101,0.125272,-0.231863,-0.954048,,HIGH,LOW,LOW,3
LT0077_01,F5,LT0077_01_F5,125,0.029979,1.015669,0.620137,,MED,HIGH,HIGH,2
LT0077_01,G1,LT0077_01_G1,145,0.066095,1.074363,0.070808,,HIGH,HIGH,MED,2
LT0077_01,G9,LT0077_01_G9,153,0.047416,-0.320188,-0.852474,yes,HIGH,LOW,LOW,3
LT0077_01,G18,LT0077_01_G18,162,0.007075,1.166808,0.794075,,MED,HIGH,HIGH,2
LT0077_01,G21,LT0077_01_G21,165,0.018159,-0.418623,-1.066566,yes,MED,LOW,LOW,2
LT0077_01,G22,LT0077_01_G22,166,0.076532,0.107482,-0.736817,,HIGH,MED,LOW,2
LT0077_01,H5,LT0077_01_H5,173,0.164703,-0.245574,-1.249105,,HIGH,LOW,LOW,3
LT0077_01,H10,LT0077_01_H10,178,0.000671,-0.476417,-1.268586,,MED,LOW,LOW,2
LT0077_01,H11,LT0077_01_H11,179,0.011776,-0.236627,-0.684087,yes,MED,LOW,LOW,2
LT0077_01,H15,LT0077_01_H15,183,0.107692,-0.377572,-1.455455,,HIGH,LOW,LOW,3
LT0077_01,H21,LT0077_01_H21,189,0.021914,-0.189782,-0.97047,,MED,LOW,LOW,2
LT0077_01,H24,LT0077_01_H24,192,0.056401,0.880495,-0.723776,,HIGH,MED,LOW,2
LT0077_01,I22,LT0077_01_I22,214,0.024557,1.194207,-0.835335,,MED,HIGH,LOW,2
LT0077_01,I23,LT0077_01_I23,215,0.020721,-0.185636,-0.883103,,MED,LOW,LOW,2
LT0077_01,J9,LT0077_01_J9,225,0.049822,0.402203,-1.277677,,HIGH,MED,LOW,2
LT0077_01,J10,LT0077_01_J10,226,0.033643,-0.324039,-1.41726,,MED,LOW,LOW,2
LT0077_01,J20,LT0077_01_J20,236,0.05436,-0.222001,-0.653867,,HIGH,LOW,MED,2
LT0077_01,J22,LT0077_01_J22,238,0.163836,0.408457,-1.56101,yes,HIGH,MED,LOW,2
LT0077_01,K6,LT0077_01_K6,246,0.074358,0.284835,-1.195221,,HIGH,MED,LOW,2
LT0077_01,K12,LT0077_01_K12,252,0.095244,0.946868,-0.997497,yes,HIGH,HIGH,LOW,3
LT0077_01,M2,LT0077_01_M2,290,0.302529,-0.176499,-1.744344,,HIGH,LOW,LOW,3
LT0077_01,M12,LT0077_01_M12,300,0.011331,-0.103382,-0.76101,,MED,LOW,LOW,2
LT0077_01,M13,LT0077_01_M13,301,0.386482,0.692202,-1.577677,,HIGH,MED,LOW,2
LT0077_01,M17,LT0077_01_M17,305,0.030359,-0.368178,-0.681742,,MED,LOW,LOW,2
LT0077_01,M22,LT0077_01_M22,310,0.049545,0.306169,-0.69851,,HIGH,MED,LOW,2
LT0077_01,N4,LT0077_01_N4,316,0.050046,0.183894,-0.799146,,HIGH,MED,LOW,2
LT0077_01,N5,LT0077_01_N5,317,0.037812,-0.194425,-1.119706,yes,MED,LOW,LOW,2
LT0077_01,N7,LT0077_01_N7,319,0.054687,0.192466,-0.677677,,HIGH,MED,LOW,2
LT0077_01,N8,LT0077_01_N8,320,0.078573,0.331321,-1.01101,,HIGH,MED,LOW,2
LT0077_01,N9,LT0077_01_N9,321,0.061283,0.098809,-0.877677,,HIGH,MED,LOW,2
LT0077_01,N10,LT0077_01_N10,322,0.179149,-0.12327,-0.989271,,HIGH,LOW,LOW,3
LT0077_01,N21,LT0077_01_N21,333,0.373457,0.157964,-1.294794,,HIGH,MED,LOW,2
LT0077_01,N24,LT0077_01_N24,336,0.456186,-0.307306,-1.165556,,HIGH,LOW,LOW,3
LT0077_01,O2,LT0077_01_O2,338,0.136536,0.251377,-0.876395,,HIGH,MED,LOW,2
LT0077_01,O7,LT0077_01_O7,343,0.022193,-0.132991,-1.068387,,MED,LOW,LOW,2
LT0077_01,O10,LT0077_01_O10,346,0.292256,-0.165727,-0.690497,,HIGH,LOW,LOW,3
LT0077_01,O13,LT0077_01_O13,349,0.100045,0.294658,-0.855838,,HIGH,MED,LOW,2
LT0077_01,O17,LT0077_01_O17,353,0.049547,0.300908,-0.736817,,HIGH,MED,LOW,2
LT0077_01,O22,LT0077_01_O22,358,0.071951,-0.15433,-1.038788,,HIGH,LOW,LOW,3
LT0077_01,O23,LT0077_01_O23,359,0.185227,0.044576,-0.677677,,HIGH,MED,LOW,2
LT0077_01,P5,LT0077_01_P5,365,0.052138,0.328781,-1.13601,,HIGH,MED,LOW,2
LT0077_01,P6,LT0077_01_P6,366,0.051386,-0.311323,-0.487201,,HIGH,LOW,MED,2
LT0077_01,P10,LT0077_01_P10,370,0.022216,1.009478,-0.743153,,MED,HIGH,LOW,2
LT0077_01,P17,LT0077_01_P17,377,0.003314,-0.382144,-0.692828,yes,MED,LOW,LOW,2
LT0077_01,P21,LT0077_01_P21,381,0.521209,0.317262,-1.062292,,HIGH,MED,LOW,2
LT0077_01,P24,LT0077_01_P24,384,0.34934,0.068474,-1.075113,,HIGH,MED,LOW,2
LT0077_19,B17,LT0077_19_B17,41,-0.001985,-0.104803,-0.445414,,LOW,LOW,MED,2
LT0077_19,M2,LT0077_19_M2,290,0.370018,2.305183,-1.87615,,HIGH,HIGH,LOW,3
LT0077_19,M13,LT0077_19_M13,301,0.441717,0.496465,-1.583853,,HIGH,MED,LOW,2
LT0077_19,N21,LT0077_19_N21,333,0.159413,0.30786,-1.133832,,HIGH,MED,LOW,2
LT0077_19,N24,LT0077_19_N24,336,0.098285,0.073084,-0.833699,,HIGH,MED,LOW,2
LT0077_19,O2,LT0077_19_O2,338,0.20898,0.568471,-1.105302,,HIGH,MED,LOW,2
LT0077_19,O13,LT0077_19_O13,349,0.129309,0.397847,-1.134478,,HIGH,MED,LOW,2
LT0077_19,P6,LT0077_19_P6,366,0.04958,-0.090781,-0.437838,,HIGH,LOW,MED,2
LT0077_19,P21,LT0077_19_P21,381,0.218723,0.35246,-0.757862,,HIGH,MED,LOW,2
LT0077_19,P24,LT0077_19_P24,384,0.174351,-0.005822,-0.931153,,HIGH,MED,LOW,2
LT0077_24,A5,LT0077_24_A5,5,-0.001621,-0.107612,-0.263054,,LOW,LOW,MED,2
LT0077_24,A7,LT0077_24_A7,7,-0.002813,-0.110489,-0.279618,,LOW,LOW,MED,2
LT0077_24,A10,LT0077_24_A10,10,-0.001711,-0.151646,-0.004906,,LOW,LOW,MED,2
LT0077_24,B3,LT0077_24_B3,27,0.001099,2.474432,0.895171,yes,MED,HIGH,HIGH,2
