plate,well_number,well,cell_death_label,migration_speed_label,proliferation_label,extreme_count,video_path,video_filename,ch5_path
LT0040_42,219,J3,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00219_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_42-00219_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00219_01.ch5
LT0040_42,221,J5,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00221_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_42-00221_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00221_01.ch5
LT0040_42,222,J6,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00222_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_42-00222_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00222_01.ch5
LT0040_42,227,J11,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00227_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_42-00227_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00227_01.ch5
LT0040_42,231,J15,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00231_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_42-00231_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00231_01.ch5
LT0040_42,234,J18,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00234_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_42-00234_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00234_01.ch5
LT0040_42,235,J19,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00235_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_42-00235_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00235_01.ch5
LT0040_42,243,K3,LOW,HIGH,MED,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00243_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0040_42-00243_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00243_01.ch5
LT0040_42,246,K6,MED,HIGH,LOW,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00246_01-cd-MED_ms-HIGH_pr-LOW.mp4,LT0040_42-00246_01-cd-MED_ms-HIGH_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00246_01.ch5
LT0040_42,247,K7,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00247_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_42-00247_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00247_01.ch5
LT0040_42,248,K8,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00248_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_42-00248_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00248_01.ch5
LT0040_42,250,K10,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00250_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_42-00250_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00250_01.ch5
LT0040_42,269,L5,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00269_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_42-00269_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00269_01.ch5
LT0040_42,270,L6,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00270_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_42-00270_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00270_01.ch5
LT0040_42,274,L10,LOW,MED,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00274_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0040_42-00274_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00274_01.ch5
LT0040_42,281,L17,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00281_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_42-00281_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00281_01.ch5
LT0040_42,290,M2,HIGH,HIGH,MED,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00290_01-cd-HIGH_ms-HIGH_pr-MED.mp4,LT0040_42-00290_01-cd-HIGH_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00290_01.ch5
LT0040_42,293,M5,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00293_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_42-00293_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00293_01.ch5
LT0040_42,294,M6,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00294_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_42-00294_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00294_01.ch5
LT0040_42,295,M7,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00295_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_42-00295_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00295_01.ch5
LT0040_42,300,M12,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00300_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_42-00300_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00300_01.ch5
LT0040_42,305,M17,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00305_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_42-00305_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00305_01.ch5
LT0040_42,307,M19,MED,LOW,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00307_01-cd-MED_ms-LOW_pr-HIGH.mp4,LT0040_42-00307_01-cd-MED_ms-LOW_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00307_01.ch5
LT0040_42,310,M22,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00310_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_42-00310_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00310_01.ch5
LT0040_42,313,N1,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00313_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_42-00313_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00313_01.ch5
LT0040_42,318,N6,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00318_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_42-00318_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00318_01.ch5
LT0040_42,319,N7,LOW,HIGH,HIGH,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00319_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,LT0040_42-00319_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00319_01.ch5
LT0040_42,322,N10,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00322_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_42-00322_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00322_01.ch5
LT0040_42,328,N16,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00328_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_42-00328_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00328_01.ch5
LT0040_42,329,N17,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00329_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_42-00329_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00329_01.ch5
LT0040_42,330,N18,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00330_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_42-00330_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00330_01.ch5
LT0040_42,331,N19,LOW,HIGH,HIGH,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00331_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,LT0040_42-00331_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00331_01.ch5
LT0040_42,336,N24,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00336_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_42-00336_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00336_01.ch5
LT0040_42,338,O2,HIGH,MED,LOW,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00338_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0040_42-00338_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00338_01.ch5
LT0040_42,341,O5,LOW,MED,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00341_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0040_42-00341_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00341_01.ch5
LT0040_42,349,O13,HIGH,HIGH,LOW,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00349_01-cd-HIGH_ms-HIGH_pr-LOW.mp4,LT0040_42-00349_01-cd-HIGH_ms-HIGH_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00349_01.ch5
LT0040_42,353,O17,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00353_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_42-00353_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00353_01.ch5
LT0040_42,358,O22,MED,LOW,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00358_01-cd-MED_ms-LOW_pr-HIGH.mp4,LT0040_42-00358_01-cd-MED_ms-LOW_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00358_01.ch5
LT0040_42,359,O23,LOW,MED,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00359_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0040_42-00359_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00359_01.ch5
LT0040_42,364,P4,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00364_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_42-00364_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00364_01.ch5
LT0040_42,365,P5,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00365_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_42-00365_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00365_01.ch5
LT0040_42,368,P8,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00368_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_42-00368_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00368_01.ch5
LT0040_42,371,P11,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00371_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_42-00371_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00371_01.ch5
LT0040_42,372,P12,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00372_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_42-00372_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00372_01.ch5
LT0040_42,373,P13,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00373_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_42-00373_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00373_01.ch5
LT0040_42,383,P23,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00383_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_42-00383_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00383_01.ch5
LT0040_42,384,P24,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_42-00384_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_42-00384_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_42--ex2005_06_17--sp2005_05_13--tt17--c5/hdf5/00384_01.ch5
LT0040_44,1,A1,HIGH,MED,LOW,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_44-00001_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0040_44-00001_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0040_44--ex2005_06_24--sp2005_05_13--tt19--c3/hdf5/00001_01.ch5
LT0040_44,4,A4,MED,HIGH,LOW,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_44-00004_01-cd-MED_ms-HIGH_pr-LOW.mp4,LT0040_44-00004_01-cd-MED_ms-HIGH_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0040_44--ex2005_06_24--sp2005_05_13--tt19--c3/hdf5/00004_01.ch5
LT0040_44,17,A17,HIGH,HIGH,MED,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_44-00017_01-cd-HIGH_ms-HIGH_pr-MED.mp4,LT0040_44-00017_01-cd-HIGH_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0040_44--ex2005_06_24--sp2005_05_13--tt19--c3/hdf5/00017_01.ch5
LT0040_44,21,A21,HIGH,LOW,LOW,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_44-00021_01-cd-HIGH_ms-LOW_pr-LOW.mp4,LT0040_44-00021_01-cd-HIGH_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0040_44--ex2005_06_24--sp2005_05_13--tt19--c3/hdf5/00021_01.ch5
LT0040_44,30,B6,LOW,MED,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_44-00030_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0040_44-00030_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_44--ex2005_06_24--sp2005_05_13--tt19--c3/hdf5/00030_01.ch5
LT0040_44,34,B10,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_44-00034_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_44-00034_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_44--ex2005_06_24--sp2005_05_13--tt19--c3/hdf5/00034_01.ch5
LT0040_44,38,B14,HIGH,LOW,LOW,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_44-00038_01-cd-HIGH_ms-LOW_pr-LOW.mp4,LT0040_44-00038_01-cd-HIGH_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0040_44--ex2005_06_24--sp2005_05_13--tt19--c3/hdf5/00038_01.ch5
LT0040_44,45,B21,MED,HIGH,LOW,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_44-00045_01-cd-MED_ms-HIGH_pr-LOW.mp4,LT0040_44-00045_01-cd-MED_ms-HIGH_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0040_44--ex2005_06_24--sp2005_05_13--tt19--c3/hdf5/00045_01.ch5
LT0040_44,46,B22,LOW,MED,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_44-00046_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0040_44-00046_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_44--ex2005_06_24--sp2005_05_13--tt19--c3/hdf5/00046_01.ch5
LT0040_44,47,B23,HIGH,MED,LOW,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_44-00047_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0040_44-00047_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0040_44--ex2005_06_24--sp2005_05_13--tt19--c3/hdf5/00047_01.ch5
LT0040_44,49,C1,HIGH,HIGH,LOW,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_44-00049_01-cd-HIGH_ms-HIGH_pr-LOW.mp4,LT0040_44-00049_01-cd-HIGH_ms-HIGH_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0040_44--ex2005_06_24--sp2005_05_13--tt19--c3/hdf5/00049_01.ch5
LT0040_44,56,C8,LOW,MED,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_44-00056_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0040_44-00056_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_44--ex2005_06_24--sp2005_05_13--tt19--c3/hdf5/00056_01.ch5
LT0040_44,60,C12,HIGH,HIGH,MED,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_44-00060_01-cd-HIGH_ms-HIGH_pr-MED.mp4,LT0040_44-00060_01-cd-HIGH_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0040_44--ex2005_06_24--sp2005_05_13--tt19--c3/hdf5/00060_01.ch5
LT0040_44,61,C13,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_44-00061_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_44-00061_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_44--ex2005_06_24--sp2005_05_13--tt19--c3/hdf5/00061_01.ch5
LT0040_44,64,C16,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_44-00064_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_44-00064_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_44--ex2005_06_24--sp2005_05_13--tt19--c3/hdf5/00064_01.ch5
LT0040_44,68,C20,LOW,MED,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_44-00068_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0040_44-00068_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_44--ex2005_06_24--sp2005_05_13--tt19--c3/hdf5/00068_01.ch5
LT0040_44,72,C24,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_44-00072_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_44-00072_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_44--ex2005_06_24--sp2005_05_13--tt19--c3/hdf5/00072_01.ch5
LT0040_44,75,D3,LOW,HIGH,MED,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_44-00075_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0040_44-00075_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0040_44--ex2005_06_24--sp2005_05_13--tt19--c3/hdf5/00075_01.ch5
LT0040_44,80,D8,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_44-00080_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_44-00080_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_44--ex2005_06_24--sp2005_05_13--tt19--c3/hdf5/00080_01.ch5
LT0040_44,81,D9,LOW,HIGH,HIGH,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_44-00081_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,LT0040_44-00081_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_44--ex2005_06_24--sp2005_05_13--tt19--c3/hdf5/00081_01.ch5
LT0040_44,87,D15,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_44-00087_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0040_44-00087_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_44--ex2005_06_24--sp2005_05_13--tt19--c3/hdf5/00087_01.ch5
LT0040_44,90,D18,HIGH,HIGH,HIGH,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_44-00090_01-cd-HIGH_ms-HIGH_pr-HIGH.mp4,LT0040_44-00090_01-cd-HIGH_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_44--ex2005_06_24--sp2005_05_13--tt19--c3/hdf5/00090_01.ch5
LT0040_44,92,D20,LOW,HIGH,HIGH,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0040_44-00092_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,LT0040_44-00092_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0040_44--ex2005_06_24--sp2005_05_13--tt19--c3/hdf5/00092_01.ch5
